No,card,age,sex,withdrawal_days,count,CP
44306,A,25,1,#VALUE!,1,1
44307,A,23,1,197,1,1
44308,A,28,1,#VALUE!,1,1
44309,R,30,1,#VALUE!,1,1
44310,A,26,0,#VALUE!,1,1
44311,A,24,1,#VALUE!,1,1
44312,R,57,1,#VALUE!,1,1
44313,A,27,1,363,1,1
44314,A,40,1,#VALUE!,1,1
44315,A,68,1,#VALUE!,1,1
44316,A,24,1,#VALUE!,1,1
44317,A,26,1,#VALUE!,1,1
44318,A,22,1,294,1,1
44319,A,24,1,#VALUE!,1,1
44320,A,40,1,#VALUE!,1,1
44321,A,33,1,#VALUE!,1,1
44322,A,22,1,#VALUE!,1,1
44323,A,25,1,#VALUE!,1,1
44324,A,35,1,#VALUE!,1,1
44325,A,25,1,#VALUE!,1,1
44326,A,25,1,#VALUE!,1,1
44327,A,25,1,#VALUE!,1,1
44328,A,21,1,#VALUE!,1,1
44329,A,25,1,#VALUE!,1,1
44330,A,56,1,#VALUE!,1,1
44331,A,24,1,#VALUE!,1,1
44332,A,23,1,#VALUE!,1,1
44333,A,20,1,#VALUE!,1,1
44334,A,25,1,#VALUE!,1,1
44335,A,23,1,#VALUE!,1,1
44336,A,26,1,#VALUE!,1,1
44337,A,23,1,322,1,1
44338,A,28,1,#VALUE!,1,1
44339,A,24,1,#VALUE!,1,1
44340,A,46,0,#VALUE!,1,1
44341,A,23,1,#VALUE!,1,1
44342,R,26,0,#VALUE!,1,1
44343,A,21,0,#VALUE!,1,1
44344,A,21,1,#VALUE!,1,1
44345,A,39,1,#VALUE!,1,1
44346,A,41,1,#VALUE!,1,1
44347,A,25,1,#VALUE!,1,1
44348,A,31,0,#VALUE!,1,1
44349,A,27,1,#VALUE!,1,1
44350,A,31,1,#VALUE!,1,1
44351,A,21,1,#VALUE!,1,1
44352,A,29,1,135,1,1
44353,A,24,1,#VALUE!,1,1
44354,A,29,1,#VALUE!,1,1
44355,A,24,1,#VALUE!,1,1
44356,A,39,1,#VALUE!,1,1
44357,A,27,1,#VALUE!,1,1
44358,A,27,1,#VALUE!,1,1
44359,A,25,1,#VALUE!,1,1
44360,A,22,1,#VALUE!,1,1
44361,A,28,0,#VALUE!,1,1
44362,A,28,1,#VALUE!,1,1
44363,A,27,1,#VALUE!,1,1
44364,A,21,1,#VALUE!,1,1
44365,A,51,1,#VALUE!,1,1
44366,A,55,1,#VALUE!,1,1
44367,A,20,1,#VALUE!,1,1
44368,R,25,1,#VALUE!,1,1
44369,A,25,1,#VALUE!,1,1
44370,A,54,1,#VALUE!,1,1
44371,A,23,1,#VALUE!,1,1
44372,A,45,1,#VALUE!,1,1
44373,A,62,1,#VALUE!,1,1
44374,A,55,1,#VALUE!,1,1
44375,A,24,1,#VALUE!,1,1
44376,A,22,1,#VALUE!,1,1
44377,A,23,1,#VALUE!,1,1
44378,A,59,1,#VALUE!,1,1
44379,A,21,1,#VALUE!,1,1
44380,A,32,1,370,1,1
44381,R,24,1,#VALUE!,1,1
44382,A,30,1,#VALUE!,1,1
44383,A,49,1,#VALUE!,1,1
44384,A,44,1,#VALUE!,1,1
44385,A,40,1,#VALUE!,1,1
44386,A,24,1,#VALUE!,1,1
44387,A,33,1,#VALUE!,1,1
44388,A,22,1,#VALUE!,1,1
44389,A,26,1,#VALUE!,1,1
44390,A,21,1,#VALUE!,1,1
44391,A,25,1,#VALUE!,1,1
44392,A,30,1,#VALUE!,1,1
44393,A,28,1,#VALUE!,1,1
44394,A,24,1,#VALUE!,1,1
44395,A,54,1,#VALUE!,1,1
44396,A,48,1,#VALUE!,1,1
44397,A,38,1,#VALUE!,1,1
44398,A,33,1,#VALUE!,1,1
44399,A,20,1,#VALUE!,1,1
44400,A,31,1,82,1,1
44401,R,24,1,#VALUE!,1,1
44402,A,31,1,#VALUE!,1,1
44403,A,21,1,#VALUE!,1,1
44404,A,21,1,#VALUE!,1,1
44405,A,21,1,#VALUE!,1,1
44406,A,24,1,#VALUE!,1,1
44407,A,27,1,379,1,1
44408,A,23,0,#VALUE!,1,1
44409,A,22,1,#VALUE!,1,1
44410,A,25,1,#VALUE!,1,1
44411,A,22,1,#VALUE!,1,1
44412,A,25,1,#VALUE!,1,1
44413,A,60,1,131,1,1
44414,A,47,1,#VALUE!,1,1
44415,A,21,1,#VALUE!,1,1
44416,A,25,0,#VALUE!,1,1
44417,A,26,1,#VALUE!,1,1
44418,A,52,1,#VALUE!,1,1
44419,A,21,1,#VALUE!,1,1
44420,A,32,1,#VALUE!,1,1
44421,A,22,1,#VALUE!,1,1
44422,B,28,0,#VALUE!,1,1
44423,A,29,1,#VALUE!,1,1
44424,A,24,1,#VALUE!,1,1
44425,A,43,1,#VALUE!,1,1
44426,A,47,1,#VALUE!,1,1
44427,A,43,1,#VALUE!,1,1
44428,A,29,1,#VALUE!,1,1
44429,A,22,1,#VALUE!,1,1
44430,A,42,1,#VALUE!,1,1
44431,A,25,1,#VALUE!,1,1
44432,B,29,1,#VALUE!,1,1
44433,A,28,1,#VALUE!,1,1
44434,A,30,1,#VALUE!,1,1
44435,A,26,1,#VALUE!,1,1
44436,A,26,1,#VALUE!,1,1
44437,A,51,1,#VALUE!,1,1
44438,A,76,1,#VALUE!,1,1
44439,A,68,1,#VALUE!,1,1
44440,A,24,1,#VALUE!,1,1
44441,A,21,1,#VALUE!,1,1
44442,A,25,1,#VALUE!,1,1
44443,A,29,1,#VALUE!,1,1
44444,A,29,1,70,1,1
44445,A,53,1,#VALUE!,1,1
44446,A,30,1,#VALUE!,1,1
44447,A,28,1,#VALUE!,1,1
44448,A,22,0,#VALUE!,1,1
44449,B,84,1,#VALUE!,1,0
44450,B,78,1,414,1,0
44451,B,72,1,#VALUE!,1,0
44452,B,79,1,#VALUE!,1,0
44453,B,75,1,#VALUE!,1,0
44454,B,64,0,185,5,0
44455,B,90,1,#VALUE!,1,0
44456,B,50,1,#VALUE!,1,0
44457,B,62,1,#VALUE!,1,0
44458,B,69,0,#VALUE!,1,0
44459,B,83,1,#VALUE!,1,0
44460,B,39,1,#VALUE!,1,0
44461,B,78,1,#VALUE!,1,0
44462,B,36,1,#VALUE!,1,0
44463,B,38,1,#VALUE!,1,0
44464,A,38,1,#VALUE!,1,0
44465,B,39,1,331,1,0
44466,B,80,1,#VALUE!,1,0
44467,B,57,1,#VALUE!,1,0
44468,B,41,1,#VALUE!,1,0
44469,B,31,1,#VALUE!,1,0
44470,B,21,1,#VALUE!,1,0
44471,B,21,1,#VALUE!,1,0
44472,B,52,1,#VALUE!,1,0
44473,B,27,0,220,1,0
44474,B,24,1,#VALUE!,1,0
44475,B,28,1,#VALUE!,1,0
44476,B,63,1,#VALUE!,1,0
44477,B,48,1,#VALUE!,1,0
44478,B,92,0,#VALUE!,1,0
44479,B,74,1,#VALUE!,1,0
44480,A,30,1,#VALUE!,1,0
44481,B,21,1,#VALUE!,1,0
44482,R,24,1,#VALUE!,1,0
44483,B,71,1,728,1,0
44484,B,74,0,#VALUE!,1,0
44485,B,74,1,191,1,0
44486,A,22,0,#VALUE!,2,0
44487,R,25,1,#VALUE!,1,0
44488,B,21,1,#VALUE!,1,0
44489,B,31,1,#VALUE!,1,0
44490,B,28,1,#VALUE!,1,0
44491,B,40,1,#VALUE!,1,0
44492,B,60,1,#VALUE!,1,0
44493,B,21,1,#VALUE!,1,0
44494,A,21,1,#VALUE!,1,0
44495,A,62,1,297,1,0
44496,B,21,0,#VALUE!,1,0
44497,B,20,1,#VALUE!,1,0
44498,B,46,1,#VALUE!,1,0
44499,A,41,1,#VALUE!,1,0
44500,B,54,1,#VALUE!,1,0
44501,B,21,1,150,1,0
44502,A,56,1,#VALUE!,1,0
44503,A,20,0,#VALUE!,1,0
44504,B,21,1,#VALUE!,1,0
44505,B,68,1,#VALUE!,1,0
44506,B,33,1,#VALUE!,1,0
44507,B,21,0,431,1,0
44508,B,24,0,#VALUE!,1,0
44509,B,20,1,#VALUE!,1,0
44510,B,55,1,#VALUE!,1,0
44511,B,25,1,#VALUE!,1,0
44512,B,27,1,#VALUE!,1,0
44513,A,21,0,#VALUE!,1,0
44514,B,72,0,191,1,0
44515,B,26,1,#VALUE!,1,0
44516,B,26,1,#VALUE!,1,0
44517,B,21,1,#VALUE!,1,0
44518,B,33,1,#VALUE!,1,0
44519,B,27,1,#VALUE!,1,0
44520,B,21,1,#VALUE!,1,0
44521,A,20,1,#VALUE!,1,0
44522,B,20,1,#VALUE!,1,0
44523,B,21,1,#VALUE!,1,0
44524,B,49,1,#VALUE!,1,0
44525,B,21,1,#VALUE!,1,0
44526,B,21,1,#VALUE!,1,0
44527,B,20,1,#VALUE!,1,0
44528,B,20,1,#VALUE!,1,0
44529,A,21,1,515,1,0
44530,B,21,1,#VALUE!,1,0
44531,B,20,1,423,1,0
44532,B,23,1,#VALUE!,1,0
44533,B,40,1,#VALUE!,1,0
44534,B,78,0,#VALUE!,1,0
44535,A,25,1,#VALUE!,1,0
44536,A,26,1,#VALUE!,1,0
44537,B,57,1,#VALUE!,1,0
44538,B,28,1,#VALUE!,1,0
44539,B,26,1,#VALUE!,1,0
44540,B,26,1,#VALUE!,1,0
44541,B,32,1,#VALUE!,1,0
44542,A,22,1,#VALUE!,1,0
44543,B,25,1,#VALUE!,1,0
44544,B,20,1,#VALUE!,1,0
44545,B,64,1,#VALUE!,1,0
44546,B,24,1,#VALUE!,1,0
44547,A,27,1,#VALUE!,1,0
44548,B,47,1,#VALUE!,1,0
44549,B,68,0,#VALUE!,1,0
44550,A,21,1,#VALUE!,1,0
44551,A,21,1,#VALUE!,1,0
44552,B,46,1,#VALUE!,1,0
44553,A,21,1,#VALUE!,1,0
44554,B,21,1,#VALUE!,1,0
44555,B,22,1,#VALUE!,1,0
44556,R,30,1,#VALUE!,1,0
44557,B,22,1,388,1,0
44558,B,24,1,#VALUE!,1,0
44559,B,23,1,#VALUE!,1,0
44560,B,25,0,#VALUE!,1,0
44561,B,61,1,#VALUE!,1,0
44562,B,54,1,#VALUE!,1,0
44563,A,22,1,#VALUE!,1,0
44564,B,59,1,#VALUE!,1,0
44565,B,44,1,413,1,0
44566,B,78,1,#VALUE!,1,0
44567,B,24,1,#VALUE!,1,0
44568,B,30,0,#VALUE!,1,0
44569,B,25,1,#VALUE!,1,0
44570,B,23,1,#VALUE!,1,0
44571,B,21,1,#VALUE!,1,0
44572,R,21,1,#VALUE!,1,0
44573,B,23,1,#VALUE!,1,0
44574,B,25,1,#VALUE!,1,0
44575,B,24,1,#VALUE!,1,0
44576,B,24,1,#VALUE!,1,0
44577,B,28,1,#VALUE!,1,0
44578,B,24,1,#VALUE!,1,0
44579,B,39,1,#VALUE!,1,0
44580,B,32,1,#VALUE!,1,0
44581,B,29,1,290,1,0
44582,B,56,1,#VALUE!,1,0
44583,B,22,1,#VALUE!,1,0
44584,R,25,1,#VALUE!,1,0
44585,B,25,1,78,1,0
44586,B,42,0,#VALUE!,1,0
44587,B,57,1,382,1,0
44588,A,25,1,#VALUE!,1,0
44589,B,30,1,#VALUE!,1,0
44590,B,27,1,#VALUE!,1,0
44591,B,28,1,#VALUE!,1,0
44592,A,24,1,#VALUE!,1,0
44593,B,21,1,#VALUE!,1,0
44594,B,57,1,#VALUE!,2,0
44595,A,27,1,#VALUE!,1,0
44596,A,25,0,#VALUE!,1,0
44597,A,64,0,#VALUE!,1,0
44598,A,80,1,#VALUE!,1,0
44599,A,22,1,#VALUE!,1,0
44600,B,66,1,#VALUE!,1,0
44601,B,78,1,738,1,0
44602,B,62,1,#VALUE!,1,0
44603,B,46,1,#VALUE!,1,0
44604,B,56,0,#VALUE!,1,0
44605,B,57,1,#VALUE!,1,0
44606,B,75,1,595,1,0
44607,B,80,1,#VALUE!,1,0
44608,B,35,1,#VALUE!,1,0
44609,B,40,1,#VALUE!,1,0
44610,B,66,1,#VALUE!,1,0
44611,B,71,0,#VALUE!,1,0
44612,B,70,0,#VALUE!,1,0
44613,R,31,1,#VALUE!,1,0
44614,B,65,1,#VALUE!,1,0
44615,B,33,1,190,1,0
44616,B,39,1,#VALUE!,1,0
44617,A,46,1,409,1,0
44618,B,32,1,#VALUE!,1,0
44619,B,21,1,#VALUE!,1,0
44620,B,21,1,#VALUE!,1,0
44621,A,35,0,#VALUE!,1,0
44622,B,41,0,#VALUE!,1,0
44623,B,28,1,420,1,0
44624,B,88,1,#VALUE!,1,0
44625,B,52,1,727,1,0
44626,B,31,1,#VALUE!,1,0
44627,R,52,1,#VALUE!,1,0
44628,B,31,1,#VALUE!,1,0
44629,B,28,1,#VALUE!,1,0
44630,B,72,1,#VALUE!,1,0
44631,B,77,0,604,1,0
44632,B,23,1,#VALUE!,1,0
44633,B,26,1,#VALUE!,1,0
44634,A,22,1,#VALUE!,1,0
44635,A,21,1,#VALUE!,1,0
44636,B,41,1,#VALUE!,1,0
44637,B,26,1,#VALUE!,1,0
44638,B,20,0,#VALUE!,1,0
44639,B,21,1,#VALUE!,1,0
44640,B,68,1,#VALUE!,1,0
44641,A,22,1,#VALUE!,1,0
44642,B,26,1,#VALUE!,1,0
44643,A,21,1,#VALUE!,1,0
44644,B,20,1,#VALUE!,1,0
44645,B,48,1,#VALUE!,1,0
44646,A,21,1,#VALUE!,1,0
44647,B,27,1,#VALUE!,1,0
44648,B,24,0,119,1,0
44649,B,34,0,#VALUE!,1,0
44650,B,37,1,#VALUE!,1,0
44651,B,27,0,#VALUE!,1,0
44652,B,26,1,#VALUE!,1,0
44653,A,21,1,#VALUE!,1,0
44654,B,27,1,#VALUE!,1,0
44655,B,50,0,#VALUE!,1,0
44656,B,21,1,#VALUE!,1,0
44657,A,26,1,#VALUE!,1,0
44658,B,28,1,#VALUE!,1,0
44659,B,44,1,428,1,0
44660,B,30,1,#VALUE!,1,0
44661,B,43,0,#VALUE!,1,0
44662,B,36,1,#VALUE!,1,0
44663,B,45,1,#VALUE!,1,0
44664,A,21,1,#VALUE!,1,0
44665,B,22,0,#VALUE!,1,0
44666,B,59,1,#VALUE!,1,0
44667,B,30,1,#VALUE!,1,0
44668,R,27,1,317,1,0
44669,B,52,1,#VALUE!,1,0
44670,B,69,1,#VALUE!,1,0
44671,A,28,1,532,1,0
44672,B,53,1,443,1,0
44673,B,46,1,437,1,0
44674,B,21,1,#VALUE!,1,0
44675,B,56,0,#VALUE!,1,0
44676,B,30,0,353,1,0
44677,B,27,1,#VALUE!,1,0
44678,B,21,1,#VALUE!,1,0
44679,B,22,1,#VALUE!,1,0
44680,B,21,1,#VALUE!,1,0
44681,B,25,1,#VALUE!,1,0
44682,B,21,1,#VALUE!,1,0
44683,B,21,1,#VALUE!,1,0
44684,B,50,1,119,1,0
44685,B,25,1,#VALUE!,1,0
44686,B,55,1,#VALUE!,1,0
44687,B,31,0,#VALUE!,1,0
44688,R,22,1,#VALUE!,1,0
44689,B,22,1,#VALUE!,1,0
44690,B,32,1,#VALUE!,1,0
44691,B,64,1,#VALUE!,1,0
44692,B,52,1,#VALUE!,1,0
44693,B,72,1,#VALUE!,1,0
44694,B,75,1,#VALUE!,1,0
44695,B,83,1,#VALUE!,1,0
44696,B,72,1,#VALUE!,1,0
44697,A,69,1,#VALUE!,1,0
44698,B,38,1,#VALUE!,1,0
44699,B,20,1,#VALUE!,1,0
44700,B,24,1,#VALUE!,1,0
44701,B,26,1,#VALUE!,1,0
44702,B,26,1,#VALUE!,1,0
44703,B,29,1,#VALUE!,1,0
44704,B,21,1,#VALUE!,1,0
44705,B,28,1,#VALUE!,1,0
44706,B,51,1,#VALUE!,1,0
44707,B,49,1,413,1,0
44708,B,41,1,#VALUE!,1,0
44709,B,70,1,#VALUE!,1,0
44710,B,56,1,#VALUE!,1,0
44711,B,20,1,#VALUE!,1,0
44712,B,26,1,#VALUE!,1,0
44713,A,25,1,#VALUE!,1,0
44714,B,36,1,429,1,0
44715,B,46,1,#VALUE!,1,0
44716,R,22,1,#VALUE!,1,0
44717,B,55,1,#VALUE!,1,0
44718,B,54,1,#VALUE!,1,0
44719,B,66,1,#VALUE!,1,0
44720,B,52,1,59,1,0
44721,B,36,1,#VALUE!,1,0
44722,B,62,1,#VALUE!,1,0
44723,B,42,0,#VALUE!,1,0
44724,B,36,1,342,1,0
44725,B,50,0,#VALUE!,1,0
44726,A,32,1,#VALUE!,1,0
44727,A,31,1,#VALUE!,1,0
44728,A,27,1,#VALUE!,1,0
44729,A,33,1,661,1,0
44730,A,30,0,#VALUE!,1,0
44731,A,22,0,#VALUE!,1,0
44732,A,23,1,#VALUE!,1,0
44733,B,24,1,735,1,0
44734,B,49,1,555,1,0
44735,B,48,1,#VALUE!,1,0
44736,B,44,1,#VALUE!,1,0
44737,B,61,1,#VALUE!,1,0
44738,B,80,1,#VALUE!,1,0
44739,B,53,1,#VALUE!,1,0
44740,B,55,0,#VALUE!,1,0
44741,B,34,1,#VALUE!,1,0
44742,B,21,1,328,1,0
44743,B,24,1,#VALUE!,1,0
44744,A,37,1,#VALUE!,1,0
44745,B,62,1,#VALUE!,1,0
44746,B,27,1,728,1,0
44747,B,33,1,#VALUE!,1,0
44748,B,33,1,#VALUE!,1,0
44749,B,80,0,#VALUE!,1,0
44750,B,76,1,#VALUE!,1,0
44751,B,21,1,#VALUE!,1,0
44752,B,22,1,#VALUE!,1,0
44753,R,21,1,#VALUE!,1,0
44754,B,21,1,709,1,0
44755,B,27,1,#VALUE!,1,0
44756,B,21,1,#VALUE!,1,0
44757,A,26,1,#VALUE!,1,0
44758,B,56,1,#VALUE!,1,0
44759,B,24,1,#VALUE!,1,0
44760,B,24,1,#VALUE!,1,0
44761,B,24,1,#VALUE!,1,0
44762,A,21,1,379,1,0
44763,B,25,1,#VALUE!,1,0
44764,B,37,0,#VALUE!,1,0
44765,B,23,1,#VALUE!,1,0
44766,B,65,1,#VALUE!,1,0
44767,B,22,1,#VALUE!,1,0
44768,B,58,1,#VALUE!,1,0
44769,B,33,1,#VALUE!,1,0
44770,B,23,1,#VALUE!,1,0
44771,B,57,1,#VALUE!,1,0
44772,B,20,1,#VALUE!,1,0
44773,B,20,1,#VALUE!,1,0
44774,B,22,1,#VALUE!,1,0
44775,B,24,1,#VALUE!,1,0
44776,B,28,1,644,1,0
44777,A,21,1,#VALUE!,1,0
44778,B,21,1,#VALUE!,1,0
44779,B,54,1,#VALUE!,1,0
44780,B,25,1,#VALUE!,1,0
44781,B,27,1,#VALUE!,1,0
44782,B,29,1,#VALUE!,1,0
44783,A,21,1,#VALUE!,1,0
44784,B,49,1,#VALUE!,1,0
44785,B,70,1,#VALUE!,1,0
44786,B,29,1,#VALUE!,1,0
44787,B,21,1,#VALUE!,1,0
44788,B,33,0,#VALUE!,1,0
44789,A,20,1,#VALUE!,1,0
44790,B,21,0,#VALUE!,1,0
44791,B,56,1,#VALUE!,1,0
44792,B,27,1,#VALUE!,1,0
44793,B,24,1,#VALUE!,1,0
44794,A,74,1,#VALUE!,1,0
44795,B,23,1,#VALUE!,1,0
44796,B,34,1,#VALUE!,1,0
44797,B,25,0,#VALUE!,1,0
44798,B,25,1,#VALUE!,1,0
44799,A,52,1,#VALUE!,1,0
44800,B,56,1,#VALUE!,1,0
44801,A,25,1,#VALUE!,1,0
44802,B,65,1,#VALUE!,1,0
44803,A,21,1,#VALUE!,1,0
44804,B,75,1,#VALUE!,1,0
44805,B,56,1,357,1,0
44806,B,28,0,#VALUE!,1,0
44807,B,76,0,#VALUE!,1,0
44808,B,27,1,#VALUE!,1,0
44809,B,24,1,#VALUE!,1,0
44810,B,23,1,#VALUE!,1,0
44811,B,29,1,#VALUE!,1,0
44812,A,21,1,#VALUE!,1,0
44813,B,23,1,#VALUE!,1,0
44814,B,30,1,447,1,0
44815,B,25,1,#VALUE!,1,0
44816,B,25,1,#VALUE!,1,0
44817,B,25,1,#VALUE!,1,0
44818,B,26,1,#VALUE!,1,0
44819,B,28,1,#VALUE!,1,0
44820,B,59,1,#VALUE!,1,0
44821,R,30,0,#VALUE!,1,0
44822,B,53,1,#VALUE!,1,0
44823,B,29,1,#VALUE!,1,0
44824,B,21,1,#VALUE!,1,0
44825,B,25,1,#VALUE!,1,0
44826,B,21,1,#VALUE!,1,0
44827,B,44,1,#VALUE!,1,0
44828,B,21,1,#VALUE!,1,0
44829,B,22,1,#VALUE!,1,0
44830,B,21,1,#VALUE!,1,0
44831,B,27,1,#VALUE!,1,0
44832,B,26,1,#VALUE!,1,0
44833,B,49,1,#VALUE!,1,0
44834,B,28,1,#VALUE!,1,0
44835,B,21,1,#VALUE!,1,0
44836,B,33,1,202,1,0
44837,B,57,1,#VALUE!,1,0
44838,A,58,1,#VALUE!,1,0
44839,B,54,1,#VALUE!,1,0
44840,B,58,1,#VALUE!,1,0
44841,A,68,1,#VALUE!,1,0
44842,B,28,1,#VALUE!,1,0
44843,B,23,1,#VALUE!,1,0
44844,B,58,1,#VALUE!,1,0
44845,A,23,1,#VALUE!,1,0
44846,A,27,1,#VALUE!,1,0
44847,B,80,0,#VALUE!,1,0
44848,B,63,0,#VALUE!,1,0
44849,B,82,1,#VALUE!,1,0
44850,R,60,1,#VALUE!,1,0
44851,B,47,1,#VALUE!,1,0
44852,B,55,1,#VALUE!,1,0
44853,B,88,0,#VALUE!,1,0
44854,B,38,1,#VALUE!,1,0
44855,B,65,1,#VALUE!,1,0
44856,B,70,1,#VALUE!,1,0
44857,B,47,0,361,1,0
44858,B,22,1,362,1,0
44859,B,49,1,#VALUE!,1,0
44860,B,70,1,#VALUE!,1,0
44861,B,65,1,#VALUE!,1,0
44862,B,84,1,#VALUE!,1,0
44863,B,84,1,#VALUE!,1,0
44864,B,55,1,#VALUE!,1,0
44865,B,21,1,#VALUE!,1,0
44866,B,36,1,#VALUE!,1,0
44867,B,20,1,#VALUE!,1,0
44868,B,79,0,370,2,0
44869,B,61,1,#VALUE!,1,0
44870,B,46,1,#VALUE!,1,0
44871,A,21,1,#VALUE!,1,0
44872,B,22,1,602,1,0
44873,B,21,1,#VALUE!,1,0
44874,B,56,1,#VALUE!,1,0
44875,B,21,1,#VALUE!,1,0
44876,B,62,1,#VALUE!,1,0
44877,B,63,1,#VALUE!,1,0
44878,B,25,1,#VALUE!,1,0
44879,B,55,1,#VALUE!,1,0
44880,B,21,0,#VALUE!,1,0
44881,B,27,1,#VALUE!,1,0
44882,B,25,0,#VALUE!,1,0
44883,B,27,1,378,1,0
44884,B,21,1,#VALUE!,1,0
44885,B,21,1,#VALUE!,1,0
44886,B,21,1,347,1,0
44887,B,21,1,#VALUE!,1,0
44888,B,21,1,#VALUE!,1,0
44889,A,22,1,#VALUE!,1,0
44890,A,25,1,#VALUE!,1,0
44891,B,27,1,#VALUE!,1,0
44892,B,20,1,#VALUE!,1,0
44893,B,29,0,#VALUE!,1,0
44894,A,31,0,#VALUE!,1,0
44895,B,30,1,#VALUE!,1,0
44896,B,33,1,#VALUE!,1,0
44897,B,44,1,#VALUE!,1,0
44898,B,77,1,#VALUE!,1,0
44899,B,33,1,#VALUE!,1,0
44900,B,35,0,#VALUE!,1,0
44901,A,23,1,#VALUE!,1,0
44902,B,25,1,#VALUE!,1,0
44903,B,23,1,#VALUE!,1,0
44904,B,37,1,#VALUE!,1,0
44905,B,29,1,#VALUE!,1,0
44906,B,52,1,336,1,0
44907,A,21,1,#VALUE!,1,0
44908,B,32,0,414,1,0
44909,B,23,1,#VALUE!,1,0
44910,R,40,0,#VALUE!,1,0
44911,B,31,1,685,1,0
44912,B,20,1,#VALUE!,1,0
44913,B,30,1,#VALUE!,1,0
44914,B,30,1,340,1,0
44915,B,21,1,#VALUE!,1,0
44916,B,26,1,#VALUE!,1,0
44917,B,21,1,#VALUE!,1,0
44918,B,23,1,#VALUE!,1,0
44919,B,24,1,288,1,0
44920,A,46,1,#VALUE!,1,0
44921,B,58,1,#VALUE!,1,0
44922,A,64,1,#VALUE!,1,0
44923,B,41,1,#VALUE!,1,0
44924,B,38,1,#VALUE!,1,0
44925,B,68,1,#VALUE!,1,0
44926,B,25,1,293,1,0
44927,R,23,1,#VALUE!,1,0
44928,B,21,1,#VALUE!,1,0
44929,B,54,1,#VALUE!,1,0
44930,B,25,1,389,1,0
44931,B,21,1,393,1,0
44932,B,43,1,406,1,0
44933,B,38,0,#VALUE!,1,0
44934,B,87,1,421,1,0
44935,B,29,1,#VALUE!,1,0
44936,B,42,0,#VALUE!,1,0
44937,B,75,1,#VALUE!,1,0
44938,B,41,1,#VALUE!,1,0
44939,B,57,1,#VALUE!,1,0
44940,B,22,1,#VALUE!,1,0
44941,B,32,1,#VALUE!,1,0
44942,B,25,0,#VALUE!,1,0
44943,B,21,1,#VALUE!,1,0
44944,B,51,1,#VALUE!,1,0
44945,B,27,1,#VALUE!,1,0
44946,B,26,1,#VALUE!,1,0
44947,B,54,1,#VALUE!,1,0
44948,B,24,1,#VALUE!,1,0
44949,B,25,1,#VALUE!,1,0
44950,B,59,1,99,1,0
44951,B,21,0,#VALUE!,1,0
44952,B,21,1,#VALUE!,1,0
44953,B,45,1,#VALUE!,1,0
44954,A,27,1,#VALUE!,1,0
44955,B,33,1,#VALUE!,1,0
44956,B,20,1,#VALUE!,1,0
44957,B,22,1,#VALUE!,1,0
44958,B,22,1,#VALUE!,1,0
44959,B,68,1,#VALUE!,1,0
44960,B,27,1,#VALUE!,1,0
44961,B,27,1,#VALUE!,1,0
44962,B,48,1,663,1,0
44963,B,21,1,#VALUE!,1,0
44964,B,25,1,#VALUE!,1,0
44965,B,44,1,574,1,0
44966,B,50,1,#VALUE!,1,0
44967,B,63,1,351,1,0
44968,A,32,1,#VALUE!,1,0
44969,B,64,1,371,1,0
44970,B,25,1,266,2,0
44971,B,44,1,#VALUE!,1,0
44972,B,21,1,#VALUE!,1,0
44973,A,21,1,#VALUE!,1,0
44974,B,47,1,#VALUE!,1,0
44975,A,25,1,#VALUE!,1,0
44976,B,24,1,#VALUE!,1,0
44977,B,23,1,#VALUE!,1,0
44978,B,34,1,#VALUE!,1,0
44979,B,72,1,#VALUE!,1,0
44980,B,58,1,#VALUE!,1,0
44981,B,63,1,#VALUE!,1,0
44982,B,74,1,#VALUE!,1,0
44983,A,46,1,#VALUE!,1,0
44984,R,42,1,#VALUE!,1,0
44985,B,51,1,#VALUE!,1,0
44986,B,60,1,#VALUE!,1,0
44987,B,57,1,#VALUE!,1,0
44988,B,78,1,#VALUE!,1,0
44989,B,71,1,405,1,0
44990,B,46,1,#VALUE!,1,0
44991,B,21,1,#VALUE!,1,0
44992,B,28,1,#VALUE!,1,0
44993,B,45,0,#VALUE!,1,0
44994,B,71,1,671,1,0
44995,B,69,1,#VALUE!,1,0
44996,B,56,1,#VALUE!,1,0
44997,B,53,0,#VALUE!,1,0
44998,B,34,1,#VALUE!,1,0
44999,B,86,0,#VALUE!,1,0
45000,B,50,1,#VALUE!,1,0
45001,B,31,1,#VALUE!,1,0
45002,B,47,1,#VALUE!,1,0
45003,R,21,1,#VALUE!,1,0
45004,B,24,1,#VALUE!,1,0
45005,B,51,1,#VALUE!,1,0
45006,B,70,1,#VALUE!,1,0
45007,B,64,1,#VALUE!,1,0
45008,A,42,1,#VALUE!,1,0
45009,B,92,1,#VALUE!,1,0
45010,B,79,1,327,1,0
45011,A,21,1,#VALUE!,1,0
45012,A,62,1,#VALUE!,1,0
45013,B,27,1,#VALUE!,1,0
45014,A,21,1,#VALUE!,1,0
45015,B,48,1,#VALUE!,1,0
45016,B,55,1,#VALUE!,1,0
45017,B,34,1,676,1,0
45018,B,28,1,#VALUE!,1,0
45019,B,30,0,#VALUE!,1,0
45020,B,72,1,#VALUE!,1,0
45021,B,24,1,#VALUE!,1,0
45022,R,40,1,#VALUE!,1,0
45023,B,25,1,#VALUE!,1,0
45024,B,22,1,#VALUE!,1,0
